"id_assignment","id_job_type","report"
"8600","1","31,32,"
"8574","1","20,"
"8552","2","30,43,"
"8607","11","4,21,27,"
"8616","1","21,27,"
"8611","1","30,43,"
"8615","1","20,"
"8619","1","21,27,"
"8601","1","20,"
"8605","1","4"
"8617","1","30,43,"
"8625","1","30,43,"
"8569","2","4,"
"8629","1","4,"
"8622","1","21,27,"
"8620","1","30,43,"
"8627","1","1,15"
"8623","1","4,"
"8633","1","1,15,"
"8631","1","31,"
"8634","1","1,15,"
"8632","1","30,43,"
"8635","1","30,43,"
"8628","2","30,43,"
"8638","1","1, 4"
"8626","7","21,26,"
"8614","1","31,32,"
"8592","11","20,31,32,"
"8644","1","35, 34, 21"
"8610","1","4,"
"8639","1","31,"
"8640","1","31,"
"8586","2","4,"
"8651","1","1, 35"
"8647","1","21, 26"
"8645","1","31,"
"8652","1","4,"
"8659","1","27, 35"
"8649","1","20,"
"8624","1","4,"
"8573","11","4,16,20,21,27,"
"8648","1","20,"
"8658","3","27,35,"
"8662","1","4"
"8660","1","27,"
"8663","1","30,43,"
"8609","1","31,"
"8657","1","4,"
"8667","1","27,"
"8670","1","4"
"8674","1","4,"
"8553","2","27, 35"
"8665","1","30,43,"
"8656","2","31,"
"8677","1","4,"
"8666","1","27, 35"
"8673","11","30,31,43,"
"8686","4","21, 26"
"8692","1","4, 35"
"8682","1","27, 35"
"8679","1","4, 35, 27"
"8685","1","30,43,"
"8695","1","4"
"8698","1","30,43,"
"8684","1","31,"
"8594","2","27, 35"
"8703","1","21, 27"
"8704","2","27, 35"
"8699","1","30,43,"
"8700","1","27, 35"
"8642","1","4,"
"8710","1","20,"
"8707","1","4,"
"8708","1","31,"
"8690","2","4,"
"8712","1","21,"
"8689","1","30,43,"
"8668","2","31,"
"8697","2","27, 35"
"8716","1","30,43,"
"8727","1","4"
"8728","1","31,"
"8717","1","21, 26"
"8726","1","27, 35"
"8719","1","30,43,"
"8729","1","31,"
"8736","1","4,"
"8722","1","21, 26"
"8741","1","31,"
"8720","1","21, 26"
"8691","2","31,"
"8683","7","4"
"8740","1","20,"
"8739","1","27,35,"
"8733","1","21, 26"
"8742","1",""
"8738","1","21,"
"8744","1","4, 20"
"8745","1",""
"8746","1","1,"
"8724","1","21,26,27,35,"
"8714","11","4,16,20,"
"8714","1","4,20,"
"8723","1","30,43,"
"8694","2","26, 35"
"8713","2","21, 27"
"8715","2","4, 20"
"8749","1","4, 20"
"8748","1","31,"
"8750","3","21, 27"
"8711","2","31,"
"8752","1","31,"
"8754","1","21, 27"
"8756","1","1, 4, 15"
"8725","2","21"
"8681","2","31,"
"8751","2",""
"8763","1","1, 4, 15, 30"
"8766","1",""
"8767","1",""
"8770","1","1, 4, 15, 30"
"8696","2","21"
"8764","3",""
"8771","11","1, 4, 15, 30"
"8755","1","31,"
"8785","1","21"
"8779","1","31,"
"8781","1","1,"
"8769","1",""
"8772","1","1,"
"8760","1","1,4,15,"
"8780","1","21,"
"8776","2",""
"8773","1","30,43,"
"8782","1",""
"8787","1","21,"
"8661","2","26, 35"
"8762","2","26, 35"
"8792","1","15, 31"
"8798","2","21"
"8800","1",""
"8786","1","1,4,32,"
"8786","11","1,4,20,27,32,"
"8778","11","1,4,15,30,43,"
"8804","1","31, 1"
"8790","2","1, 31"
"8794","3","30,43,"
"8801","2","26, 35"
"8803","2","21"
"8718","2",""
"8806","1",""
"8671","2","1,20,27,31,"
"8809","1","30,43,"
"8808","1","1, 20, 31"
"8813","1","1, 20, 31"
"8775","11","1,"
"8795","11","20,21,26,27,35,"
"8777","2","21, 26"
"8807","7","1, 31"
"8799","2","1, 31"
"8797","2","20,"
"8791","1","30,43,"
"8817","1","21,"
"8820","1","1, 31"
"8821","1","21,"
"8818","1",""
"8815","1","1, 31"
"8819","1","20,"
"8824","1","31,"
"8825","1","31,"
"8827","1","30,43,"
"8812","11","15,30,43,"
"8811","2","30,43,"
"8805","2","31, 20, 27"
"8826","11","16,20,27,31,32,"
"8828","11","4,15,28,"
"8828","1","4,15,28,"
"8829","1","31,"
"8826","1","20,31,"
"8753","2","21, 26, 35"
"8830","11","16,27,30,32,43,"
"8836","1","31, 20"
"8839","1","31,"
"8840","1","28,"
"8841","1","31,"
"8838","1","21,"
"8823","7","30,43,"
"8844","1","31, 20"
"8850","1","26, 21, 35"
"8849","1","15, 21"
"8816","2","31, 20"
"8810","2","21, 26, 35"
"8852","1","16,20,"
"8851","1","43,"
"8847","1","30,43,"
"8855","1","15,"
"8859","1",""
"8858","1","31, 20"
"8861","3","21, 4"
"8856","1","30,43,"
"8853","2","16,"
"8842","2","31, 20"
"8862","3","31, 20"
"8867","1","31, 20"
"8870","1","21, 4, 35"
"8866","1","16,27,"
"8873","1","4, 21, 35"
"8872","1","31, 20"
"8874","1","4,"
"8848","7",""
"8843","2","31,"
"8833","2","30,43,"
"8846","2","20,31,"
"8796","2","30,43,"
"8877","8","23,"
"8875","1","20,31,"
"8865","2","21,"
"8868","1","16,27,"
"8881","1","20,31,"
"8878","1","30,43,"
"8882","1","31,"
"8888","11","4,15,"
"8869","11","27,"
"8876","11","4,15,20,21,27,35,"
"8889","1",""
"8934","1","23"
"8901","1","23"
"8906","1","4,"
"8981","1",""
"8892","1","20,"
"8922","1","4,"
"8964","1","20,"
"8921","1","21"
"8940","1","21"
"8937","1","21"
"8974","1","31,"
"8960","1","31,"
"9006","1","29, 27"
"8930","1","4,"
"8952","1","21"
"8957","1",""
"8947","1","23"
"8913","1","28,"
"8953","1","21"
"8920","1",""
"8945","1",""
"8955","1","21"
"8956","1","23"
"9018","1","31"
"9080","1","20,"
"8995","1","4,"
"9007","1","4,"
"9010","1","4,"
"9032","1","15"
"9106","1","30,43,"
"9195","1","27, 29"
"9142","1","23"
"9025","1","21"
"9101","1","4,"
"9078","1","15"
"9230","1","16,"
"9210","1","31,"
"9089","1","4"
"9144","1","23"
"9173","1","30,43,"
"9092","1","15"
"9082","1","28,"
"10245","1","20,"
"9055","1","21"
"9241","1",""
"9214","1","31"
"9116","1","4"
"10249","1","29, 27"
"9205","1","30,43,"
"9151","1","23"
"9145","1","15"
"9036","1","4"
"9217","1","46,"
"9153","1","15"
"9177","1","31"
"10254","1","20"
"9069","1","30,43,"
"8990","1","15"
"9073","1","21"
"9137","1","28,"
"9062","1","23"
"9175","1",""
"9168","1","31,"
"9114","1","4"
"8986","1","23"
"9164","1","28,"
"9251","1",""
"9042","1","21"
"9183","1","30,43,"
"8992","1","23"
"8996","1","21"
"10778","1","29,"
"9194","1","15"
"9188","1",""
"9263","1",""
"9191","1","4,"
"10353","1","23"
"9079","1","31,"
"9436","1","15"
"9193","1","4"
"10844","1",""
"11792","1","31"
"9374","1","23"
"10310","1","15"
"9324","1","28,"
"14553","1","31"
"10863","1",""
"10196","1","21"
"10166","1",""
"10342","1","15"
"9325","1","28,"
"8789","2","29, 27"
"10904","1","30,43,"
"10146","1",""
"9312","1","4"
"14861","1","31"
"9215","1",""
"10198","1","21"
"10867","1",""
"9268","1","28,"
"9236","1","15"
"9038","1","31,"
"10476","1","23"
"9271","1","4"
"10745","1",""
"9355","1",""
"9218","1","26,"
"10258","1","21"
"10916","1",""
"14988","1","20"
"9353","1","4"
"10470","1","23"
"10797","1","30,43,"
"10113","1","15"
"9076","1",""
"10933","1","31,"
"10462","1",""
"14745","1","21"
"10459","1","4"
"9108","1","23"
"9277","1","15"
"10368","1","20,"
"15372","1","21"
"10848","1","30,43,"
"10948","1","31,"
"14839","1","4"
"10420","1","15"
"14711","1","23"
"10486","1",""
"10446","1",""
"10430","1","23"
"9297","1",""
"10829","1","30,43,"
"10317","1","15"
"9016","1","21"
"10959","1","31"
"11184","1","23"
"11221","2","20"
"11679","1",""
"10999","1","31,"
"11867","1","15"
"14609","1","23"
"8890","1","1, 29"
"10344","1","4,"
"16720","1","21"
"8979","1","30,43,"
"10425","1",""
"14546","1","23"
"12318","1","15"
"11669","1","23"
"15408","1","4"
"12345","1","15"
"9300","1","35"
"15390","1","20"
"15886","1",""
"10874","1","21"
"11698","1","31,"
"10433","1",""
"10660","1",""
"10337","1",""
"14880","1","15"
"15582","1","21"
"12163","1",""
"10889","1","4"
"12362","1","15"
"15415","1",""
"10382","1",""
"8987","1","35"
"9229","1",""
"15627","1","21"
"9054","1",""
"10929","1","4"
"16821","1","20,"
"9309","1","23"
"11802","1","31"
"11548","1","21"
"20953","1","4"
"20637","1","15"
"21108","1","23"
"11897","1","1,"
"9316","1",""
"14419","1","15"
"9225","1",""
"20527","1",""
"14895","1",""
"20744","1","1"
"10694","1","15"
"20770","3","20,"
"20946","1","4"
"8871","7",""
"15873","1","4"
"11907","1",""
"10911","1","23"
"15740","1","15"
"14916","1",""
"9404","1","4"
"20043","1","20"
"11403","1","21"
"15307","1","29"
"20555","1","30,43,"
"9393","1","23"
"9339","1","15"
"10629","1","1"
"9332","1","1"
"10161","1","4"
"12044","1","31"
"14920","1",""
"20370","1","23"
"11043","1","1"
"11144","1",""
"12129","1","4"
"21154","3","20"
"10779","1",""
"8999","1",""
"9072","1","35"
"20335","1","29"
"20568","1","23"
"9372","1","21"
"20794","1","15"
"20467","1",""
"11751","1","31"
"10705","1","4"
"9084","1","30,43,"
"22175","1","27"
"22189","1","27"
"21884","1","1"
"15422","1",""
"15819","1",""
"20702","1","15"
"22198","1","27"
"14448","1","4"
"9285","1",""
"11115","1","21"
"14902","1",""
"22166","1","1"
"20623","1",""
"20285","1","31"
"22157","1","20"
"11093","1","15"
"10900","1","4"
"9152","1","23"
"14812","1","15"
"9059","1","35"
"10566","1","15"
"9281","1","23"
"21906","1","4"
"9318","1",""
"15842","1",""
"11823","1","23"
"9278","1","4"
"11694","1","29"
"15162","1","15"
"10575","1",""
"21979","1","20,"
"9411","1","21"
"21979","11","20,"
"20867","1","20,"
"11393","1","35,"
"10645","1","23"
"15125","1","20,"
"11059","1","31"
"17315","1","31"
"14507","1",""
"9165","1","21"
"22128","1","27"
"12335","1","4,"
"16119","1",""
"9099","1",""
"10475","1","23"
"21192","1","15, 1"
"23351","1","20"
"9403","1","29"
"16605","1",""
"15641","1","35,"
"9011","1","1, 15"
"12249","1","23"
"8936","1","21"
"12298","1","35"
"12325","1","23"
"11562","1",""
"9050","1","1, 15"
"8958","1","21"
"9182","1","35,"
"9160","1","4"
"11354","1","31"
"23339","1","23,"
"21911","1",""
"9212","1",""
"14252","1","23,"
"21351","1","15"
"10157","1",""
"9184","1",""
"11162","1",""
"17328","1","31"
"23345","1","20"
"9097","1",""
"11636","1","28,"
"15057","1","15"
"12372","1","23"
"15860","1",""
"9100","1","30,43,"
"16893","3","20,"
"15634","1","4"
"15099","1","15"
"12011","1","23"
"14259","1","23"
"15236","1","15"
"8993","1","29"
"10565","1","21"
"9053","1",""
"20342","1","23"
"9127","1","1"
"9209","1",""
"9293","1","23"
"12139","1","15"
"9269","1","4"
"23496","1","21"
"11042","1","4"
"15658","1","1"
"9206","1","29"
"9064","1","23,"
"9067","1",""
"12057","1","23,"
"8903","1","30,43,"
"15103","1","4"
"9323","1",""
"9107","1","15"
"9345","1","15"
"14672","1","21"
"9037","1","15"
"9242","1",""
"9204","1","15"
"15945","1","1"
"14561","1",""
"9095","1","23, 4"
"8925","1","30,43,"
"9213","1",""
"15407","1","15"
"11266","1","1,"
"10822","1","23"
"21901","1","15"
"9326","1","21,"
"11583","1","1"
"11325","1","29"
"9301","1",""
"10571","1","23"
"10207","1","4"
"9148","1","15"
"8983","1","31"
"20349","1","4"
"8912","1",""
"9397","1","30,43,"
"9005","1","31,"
"23450","1","31,"
"10165","1","1,"
"9254","1","4,"
"17362","1","31"
"9150","1",""
"11518","1","1"
"10636","1","21"
"15280","1","29"
"10325","1","21,"
"9048","1","23,"
"9292","1",""
"26919","1","4"
"11148","1","15"
"22082","1","23"
"11844","1","1"
"15446","1","4"
"10893","1","23"
"14375","1","29"
"9317","1",""
"9341","1","15"
"8822","2","27"
"10106","1","1"
"14405","1","4"
"14412","1","23"
"27469","1","20"
"20541","1",""
"9136","1","15"
"8961","1","1"
"27556","1","27,"
"9172","1",""
"9115","1","21"
"10204","1","15"
"23305","1","23"
"10611","1","15,"
"9259","1","1"
"27464","1","20"
"9068","1",""
"14829","1","30,43,"
"10380","1",""
"9211","1","21"
"27574","1","15"
"10335","1","4"
"9418","1","23"
"9192","1","30,43,"
"23519","1","30,43,"
"9256","1",""
"9266","1","29"
"9330","1","23"
"27525","1","20"
"9093","1","4"
"9140","1","23"
"11369","1","35,"
"16092","1","15"
"9376","1","21"
"9276","1","23"
"27617","1","20"
"8857","7","16,35,"
"21335","1",""
"9408","1","15"
"10188","1","21, 27, 31"
"11860","1",""
"9247","1","4"
"9258","1","16,"
"9296","1","23,"
"27521","1","21"
"27614","1","27"
"27625","1","20"
"10155","1",""
"27459","3","23"
"27463","1","15"
"23546","1","30,43,"
"27582","1",""
"14769","1","31,"
"9029","1","4"
"27622","1","21"
"10163","1","31"
"27623","1","29"
"15067","1","35"
"9223","1",""
"9189","1","15"
"27632","3","21"
"9417","1",""
"15155","1","28,"
"9261","1","27"
"12034","1","31"
"23306","1","29"
"11386","1",""
"27620","1","21"
"9161","1","23"
"10652","1","15"
"11958","1","31"
"23279","1",""
"10168","1","35"
"8942","1","28,"
"15198","1","29"
"19868","1","31"
"9190","1","1,35,"
"27689","1","20,"
"26795","1",""
"14762","1","4"
"27783","1","4"
"27631","1","15"
"20762","1",""
"9313","1","30,43,"
"11016","1","21"
"27457","7","27"
"27503","1","31"
"27618","1","4"
"14583","1","15"
"27537","1",""
"27713","1","4"
"9077","1","23"
"14819","1","15"
"9306","1",""
"9303","1","30,43,"
"27624","1","35"
"27596","1","31"
"9046","1","35"
"17208","1","21"
"27798","1","23,"
"14843","1","4,"
"27492","1",""
"9075","1","35"
"27823","1","4"
"27800","1","15"
"10607","1",""
"27534","1",""
"27484","1","31"
"9307","1","35"
"27760","1",""
"17289","1","21"
"9187","1",""
"14786","1","15"
"11573","1","29"
"27793","1","23"
"27608","1","31"
"9008","1","35"
"11303","1","4"
"14525","1","15,"
"27818","1",""
"11680","1","21"
"27776","1","15"
"27813","1","20"
"27485","1","23"
"9056","1","35"
"11541","1","30, 43"
"11597","1","21"
"27795","1","23"
"16677","1","29"
"27782","1","20"
"27756","1",""
"9065","1","28,"
"27710","1","15"
"9002","1","21"
"27811","1",""
"27763","1",""
"9147","1","4"
"20610","1",""
"9389","1","21"
"14391","1","23"
"27772","1","15"
"8970","2","27"
"27766","1",""
"20584","1","35"
"22077","1","21"
"27621","1","4"
"27696","1",""
"20534","1","23"
"27626","1","29"
"27748","1","15"
"27635","1","29"
"10297","1","23"
"16004","1","23"
"27667","1",""
"27787","1","15,"
"11289","1","21"
"27853","1","20"
"26845","1",""
"27822","1","23"
"27794","1","4"
"27814","1","27"
"27610","1",""
"27727","1",""
"27809","1","35"
"9179","1","31"
"27749","1",""
"27686","1","15"
"14847","1",""
"27579","1","23"
"27754","1","4"
"8941","1","21"
"27807","1","35"
"27819","1",""
"27489","1","15"
"27516","1",""
"27526","1","31,"
"27628","1",""
"27634","1","43, 30"
"27502","1","23"
"27506","1","4"
"10110","1",""
"27538","1","15"
"9208","1","16,"
"27826","1","20"
"27466","1",""
"10511","1","21"
"27480","1","23"
"27646","1","43, 30"
"27860","1","29"
"27670","1","4"
"11133","1","31"
"27871","1","21"
"27647","1","30, 43"
"27474","1","15"
"20224","1","35,"
"27843","1","27"
"9013","1",""
"27861","1","20"
"10579","1","21"
"27553","1","23"
"27665","1","15"
"26758","1","1"
"27765","1","30, 43"
"27563","1","4"
"27827","1","20"
"27740","1",""
"27562","1","23"
"27864","1","1"
"9117","1",""
"23513","1",""
"27806","1","30, 43"
"9134","1","21"
"27600","1","4"
"27796","1","1"
"9023","1",""
"14854","1","31"
"10625","1","21"
"27540","1","23"
"27520","1","15"
"27830","1","43, 30"
"15429","1","35,"
"27488","1","4"
"27868","1","1"
"9003","1","21"
"27468","1",""
"27779","1","30, 43"
"15317","1","31"
"10637","1",""
"27872","1","15"
"27755","1","29"
"20217","1","1"
"27828","1","20"
"27508","1","4"
"27750","1","30, 43"
"27580","1",""
"9090","1","35,"
"27857","1","21"
"27690","1","29"
"27593","1","23"
"9043","1","31"
"12149","1",""
"27721","1",""
"27803","1","30, 43"
"27655","1","15, 4"
"27878","1","1"
"27858","1","23"
"27605","1",""
"27877","1","30,43,"
"27704","1","29"
"27817","1","15"
"12021","1","21"
"27879","1","21"
"15389","1","35,"
"27833","1",""
"27852","1","20,"
"21892","1","31"
"16664","1",""
"27874","3",""
"27473","1","4"
"27575","1","23"
"27789","1","35,"
"27875","1","21"
"10130","1",""
"27581","1","1"
"27693","1",""
"27880","1","30,43,"
"27571","1","15"
"27636","1","23"
"27873","3","21,"
"27585","1",""
"27839","1","15"
"27609","1","4"
"9265","1",""
"27552","1","15"
"27476","1","1"
"10449","1","31"
"20737","1","35,"
"27854","1","15"
"27472","1",""
"27730","1",""
"27513","1","1"
"9041","1",""
"10974","1","35,"
"27777","1",""
"27834","1","23"
"27613","1","4"
"27732","1","15"
"27752","1","23"
"27653","1",""
"10521","1","21"
"27481","1","15"
"11834","1",""
"27885","1",""
"27504","1",""
"27659","1","30, 43"
"27645","1","1"
"27791","1",""
"8884","2","27,"
"16361","1","30,43,"
"27567","1","30,43,"
"27751","1",""
"27471","1","23"
"27855","1","15"
"27694","1",""
"27570","1",""
"14458","1","15"
"27598","1","23"
"20685","1","21"
"23512","1","35,"
"27812","1",""
"27894","1","15"
"10920","1","31"
"27876","3","20"
"9280","1","35,"
"27583","1","23"
"27684","1",""
"27519","1",""
"10330","1","35,"
"27661","1","4"
"27883","1","21"
"27714","1","1, 30, 43"
"27524","1","23"
"27925","1","15"
"21400","1","35,"
"27638","1","4"
"8929","1","31,"
"27930","1","15"
"27886","1","20"
"27917","3",""
"27648","1","1, 43, 30"
"27757","1","4"
"27889","1","29"
"27495","1",""
"27926","1","15"
"27594","1","23"
"27630","2","27"
"27642","1","1, 43, 30"
"27966","1","20"
"27888","3","21"
"27723","1","28,"
"27550","1","23,"
"9226","1","31,"
"27890","1","31,"
"27698","1","29,"
"27967","1","20,"
"27959","1","23"
"27784","1","31"
"27955","1",""
"27968","3","21"
"27942","1","15"
"27810","2","27"
"27969","2","20,"
"27920","1","29"
"27907","1","1"
"27961","1","1"
"27948","2","27"
"27893","1","31"
"27725","1","23"
"27892","1","4"
"9176","1","35,"
"28004","1","1"
"9264","1","21"
"27958","1","20,"
"27908","1",""
"9334","1","21"
"28003","1","1"
"27923","1","29"
"11208","1",""
"10761","1","31,"
"11247","1","31"
"27974","1","27,"
"28082","1","20"
"27870","2","27,"
"28083","2","20,"
"28032","1","15"
"28043","3","30, 43"
"27944","1",""
"27981","1","21"
"28022","1","15"
"28050","1","23"
"27972","1","1"
"28088","4","20"
"27862","1","4"
"28044","1","29"
"27973","1","1"
"28026","1","23"
"28029","1","35,"
"27640","1","4"
"28037","3","43, 30"
"28040","1","29"
"27995","1",""
"28052","1","23"
"28011","1","30, 43"
"28002","1","1"
"27899","1",""
"10567","1","35,"
"28091","3","21"
"27905","1","29"
"28061","1","23"
"27987","1","1"
"27988","1","15"
"28038","1","20"
"28079","1","31"
"27941","1","4"
"28084","1","35,"
"28159","1","15"
"28176","1","30, 43"
"28085","1","27"
"27980","1","1"
"28045","1",""
"27935","1","29"
"27915","1","30, 43"
"27850","1","23"
"28072","1","31"
"27991","1","1"
"28019","1","15"
"28063","1","30, 43"
"28162","1",""
"27896","1","35,"
"27940","1","23"
"28071","1","29"
"28042","1",""
"27943","1","20"
"28153","1","27"
"28180","1","35,"
"27979","1","31,"
"28183","3","15"
"28064","1","23"
"28156","3","43, 30"
"28187","1","20,"
"28007","1","21"
"27486","1","15"
"27994","1","1"
"27996","1","21"
"28030","1","35,"
"28184","1","30, 43"
"27641","1",""
"27483","1","23"
"28057","3","4,"
"27960","1","23"
"28074","1","29"
"27675","1","15"
"28215","1",""
"27976","1","21"
"27957","1","29"
"28154","3","30, 43"
"27986","1","1"
"28060","1","23"
"27978","1","31"
"28199","1","15"
"28152","12","20"
"28148","1","30, 43"
"27993","1","1"
"28047","1",""
"28169","1","4"
"28068","1","23"
"28001","1","21"
"28009","1","1,"
"28220","1","15"
"28227","1","30, 43"
"27982","1","31"
"28103","3","29"
"28039","1","4"
"28175","1","23"
"28015","1","21"
"28105","1",""
"28195","1","1"
"28067","1","23"
"28095","1","30, 43"
"27985","1","31"
"28132","1","29"
"28182","3","29,"
"28136","1","23"
"28214","3","20"
"28059","1","4"
"28099","1","1"
"28253","1","15"
"28194","1","23"
"27802","2","27"
"28197","3","30, 43"
"28024","1","21"
"28239","1",""
"28158","1","23"
"28106","1","1"
"28207","1","15"
"28114","1","21"
"28171","1","23"
"28093","1","29"
"28237","1","1"
"28198","4","20"
"28168","1","4"
"28221","1","21"
"28137","1","15"
"28130","1","29"
"28142","1","31"
"28108","1","1"
"10753","1",""
"28166","1","15"
"28139","1","23"
"28051","1","21"
"28119","1","1"
"28125","1","43, 30"
"28094","1","29"
"28140","1","23"
"28122","1","21"
"28240","1",""
"28160","1",""
"28189","1","31,"
"28008","1","23"
"28120","1","21"
"28161","1","15"
"28107","1","4"
"28146","1",""
"28058","1",""
"28062","1",""
"28280","1","23"
"28172","3","15"
"28265","1","4"
"28278","1","43, 30"
"28179","1","21"
"28218","1","23"
"28305","3","4"
"28092","1","1"
"28104","1","29"
"28216","1","43, 30"
"28191","1","20,"
"27644","1","16,"
"28177","3","16,"
"28013","1","31,"
"28016","1","31"
"28178","1","21"
"27951","1","1"
"28319","3","4"
"28303","1","23"
"28301","1",""
"28338","1","21"
"28333","1","1"
"28314","1",""
"28288","1","29,"
"28135","1","1"
"28273","1","31"
"28317","1","20"
"28200","1","4"
"28097","3","43, 30"
"28073","1",""
"28279","1","21"
"28320","3","15"
"28102","1","23"
"28150","1","30, 43"
"28323","1","1"
"28332","3","23"
"28311","1","21"
"28145","1","4"
"28308","1","31"
"28090","3","23,"
"28014","1","15"
"28128","1",""
"28318","1","20"
"28143","3","30, 43"
"28346","1","15"
"28231","1","1"
"28080","1","1,"
"28365","1","23"
"28055","1",""
"28025","1","4"
"20709","1","15"
"28366","1",""
"28353","1","21"
"28151","1","43, 30"
"28344","1","31"
"28249","1","1"
"28341","1","1"
"28113","1","4"
"28213","1","20"
"28310","1","15"
"28321","1","29"
"28256","1",""
"28345","1",""
"28358","1","1"
"27912","1","23"
"27932","1",""
"28304","1","21"
"28369","1","35,"
"28116","1","4"
"28355","3",""
"28100","3","30, 43"
"28371","1","31"
"28076","1","15"
"28322","1","23"
"28335","1","21"
"28124","1","15"
"28402","1",""
"28357","1",""
"28362","1","29"
"28096","1","4"
"28378","3","43, 30"
"28401","1","1"
"28285","1","20"
"28376","1","31"
"28243","1","21"
"28348","1","23"
"28123","1","4"
"28163","1",""
"28364","1","15"
"28230","1","28,"
"28188","1","28,"
"9057","2","31,"
"28131","1",""
"28342","1","1"
"28372","1","29"
"28379","1","21"
"27584","1","15"
"28375","1",""
"28404","1","23"
"28382","1","4"
"28383","1","21"
"27586","1","29"
"28350","1","31,"
"28262","1","1"
"28219","2","35,"
"28033","1","15"
"28327","1","4"
"28126","1","23"
"28430","1","35,"
"28115","1","4"
"28394","1","31"
"28193","1",""
"28065","1","23"
"28393","1","15"
"28405","1","35,"
"28385","1","21"
"28443","1","29"
"28416","1",""
"27884","11","20,"
"27884","1","20,"
"28417","1","1"
"28258","1","4"
"28432","1","21"
"28408","1","31"
"28444","1",""
"28447","1","35,"
"28439","1",""
"28329","1","23"
"28442","3","4"
"28363","1","31"
"28325","1","23"
"28423","1",""
"28438","1","1"
"28433","1","27"
"28435","1","35,"
"28412","1","29"
"28190","1","21, 20"
"28455","1","43, 30"
"28406","1","1"
"9239","1",""
"28297","1","31"
"28368","1","23"
"28465","3","4"
"28144","1","15"
"28112","1","15"
"28424","1","29"
"28475","1","23"
"28466","1","15"
"28448","1","35,"
"28467","1","4"
"28056","1",""
"28326","1","29"
"28471","1","4"
"28446","1","27"
"28469","1","30, 43"
"27924","1","15,"
"28462","1","27"
"28269","1","31"
"28477","1","43, 30"
"28476","1","20"
"28464","1","27"
"28087","1","15"
"28437","1","35,"
"28331","1","15,"
"28356","1","4"
"28481","1","30, 43"
"28482","1","23"
"28354","1","31"
"28484","1","4"
"28490","1","15"
"28501","1","30, 43"
"28483","1","31"
"28493","1","23"
"28470","1","29"
"28499","1",""
"28513","1","20"
"28514","1","35,"
"28457","1","31"
"28141","1","15,"
"28500","1","30, 43"
"28141","11","15,"
"28411","1","15"
"28232","1","29"
"28407","1","15,"
"28407","11","15,16,"
"22008","1","4, 23"
"28492","1","30, 43"
"28525","1","1"
"28434","1","1"
"28458","1","15"
"28521","1","20"
"28473","1","31"
"28518","1","35,20"
"28480","7","15"
"28504","2","21"
"28497","1","23"
"28489","1","30, 43"
"28456","1",""
"28537","1","4"
"28036","2","35,"
"28181","2","35,"
"28531","1","23"
"28281","1",""
"28543","1","1"
"28517","1","35,"
"28226","2","20"
"28522","3","1"
"28529","1","21, 27"
"28539","1","4"
"28510","1","31"
"28502","1","29"
"28472","1",""
"28527","3","21"
"28547","3","23"
"27815","2","20"
"28560","1","23"
"28549","1",""
"28564","1","4"
"28562","1","21, 27"
"28541","1","31"
"28554","1","23"
"28511","11","1,"
"28511","1","1,"
"28558","1",""
"28463","1","35,"
"28542","1","43, 30"
"28546","1","31"
"28566","1","29"
"28548","1","20"
"28528","1","23"
"28261","1","20,"
"28509","1","21, 27"
"28593","1","23"
"28509","2","21,"
"28576","1","43, 30"
"28561","1",""
"28271","1","15,"
"28031","1","26,"
"28598","11","23"
"28598","1","23,"
"28552","1","1,4,"
"28604","1","23"
"28581","1","30, 43"
"28573","1","31"
"28607","1","1,4,"
"28505","2","20"
"28571","1","23"
"28601","1",""
"28587","1","31"
"28583","1","1, 23"
"28578","1","31"
"28579","1",""
"28603","1","20"
"28488","1","31,"
"28605","1","31"
"28574","1",""
"28624","1","20"
"28609","1",""
"28589","1",""
"28398","1","31"
"28556","1","20"
"28387","1","31"
"28637","1","31"
"28634","1","31"
"28586","2","30, 43"
"28617","1",""
"28618","1","43, 30"
"28623","1","31"
"28620","1",""
"28616","1","31"
"28633","1",""
"28630","1","30, 43"
"28512","1","30, 43"
"28635","1","31,"
"28441","2","20"
"28638","1",""
"28563","2","35,27"
"28584","1","31"
"28631","1","30, 43"
"28496","1",""
"28565","1","31"
"28656","1",""
"28639","1","30, 43"
"28203","1","20,30,43,"
"28653","2","30, 43"
"28661","1","31"
"28646","2",""
"28655","1",""
"28647","1","31"
"28660","3","20"
"28641","1","30, 43"
"28657","1",""
"28686","1","31"
"28676","1",""
"28690","1",""
"28704","1",""
"28658","1","31,"
"28203","11","20,30,43,"
"28666","1",""
"28680","1",""
"28698","3","30, 43"
"28651","1","31"
"28674","1","21"
"28685","1","35,"
"28699","3",""
"28668","1","30, 43"
"28720","2","1, 15"
"28567","1",""
"28705","1","31"
"28687","1",""
"28681","1","21"
"28708","1",""
"28727","3","21"
"28702","1","31"
"28695","1",""
"28706","7",""
"28701","1","21"
"28667","1",""
"28716","1","21"
"28689","2","35,27"
"28714","1","31"
"28736","1","21"
"28645","2","21"
"28718","1",""
"28711","3","31"
"28692","1","35,27"
"28719","1","31"
"28590","7","21"
"28591","7","21"
"28707","1","30, 43"
"28739","1","35,27"
"28717","1","31"
"28696","1",""
"28670","1","21"
"28351","1",""
"28758","1","21"
"28724","1","31"
"28746","1","21"
"28741","1","30, 43"
"28652","1",""
"28749","1","31"
"28766","1",""
"28745","1","21"
"28752","1","30, 43"
"28738","1",""
"28753","1","31"
"28694","1",""
